concept_id,gloss,generosity,is_nonhit_control,tk_segment,an_segment,context,support,confidence
today,TODAY,2,0,f/h,ɣ/h,initial onset in some compounds,"TK: fan_na:i, hwan_nei, haŋ_naŋ; AN: ɣatinaiɔ, ɣatu_naina",2
today,TODAY,2,0,ai/ei,ei/ai/ia,final vowel of 2nd element/syllable,"TK: nai, lai, nei; AN: nei, nai, ai, iani",3
today,TODAY,2,0,mə,an-/in-,"1st position, possibly demonstrative or adverbial","TK: mə_lai, mə_naj; AN: anìo, ini[te]",1
tongue,TONGUE,2,0,l,l/d,onset (CV syllable),"TK: lin, len, lən, lɪn (Tai); di:n, ɬin (Hlai) :: AN: lila, dila, di:la, rila, ridam",4
tongue,TONGUE,2,0,i~ɪ~ɜ,i,vowel of first syllable/nucleus,"TK: lin, lɪn, lɜn :: AN: dila, lila, rila",4
tongue,TONGUE,2,0,n,l,coda/final (CVC structure),"TK: lin, len :: AN: dila, lila",3
tongue,TONGUE,2,0,ma/me,ma/me,body-part/semantic root syllable,"TK: ma_lɛn, măk_lin, me (Kra), mji :: AN: hema, hamali, sema, mero",3
tongue,TONGUE,2,0,pi,ri,"possible initial, limited distribution","TK: pi (Kra) :: AN: rila, ridam (Formosan), riˈraʔ",2
tongue,TONGUE,2,0,ɬ/ł,l,onset (Hlai-TK ~ Western MP AN),"TK: ɬin, ɬi:n, łin (Hlai) :: AN: lila, lilaʔ, l.e.l.a",3
tree,TREE,2,0,m,k/g/h/ɣ,onset,"TK: mai, maj, măj; AN: kau, gazu, hazo, ɣae, hae",2
tree,TREE,2,0,ai,au/ai/ae,nucleus/rhyme,"TK: mai, fai, chai; AN: kau, lakau, ɣai, hae",3
tree,TREE,2,0,tsh/ch,h,onset,"TK: tshai, chai; AN: hazo, hae, hasi!ai",2
tree,TREE,2,0,ton,rakau/lakau,prefixed/compound,"TK: ton_mai, tɔn_maj; AN: rakau, lakau",2
tree,TREE,2,0,f,ɣ/h/f,onset,"TK: fai, fɛ̈i, fɐi; AN: ɣae, hae, fela",2
twenty,TWENTY,2,0,ni-/ji-,duwa-/dua-/rua-,first element (numeral 'two' as prefix for 'twenty'),"TK: ni.6_sip.8, ji.6_lip.7, ji.6_sip.8; AN: duwa-pulu, dua-pulo, rua_ngapulu'",4
twenty,TWENTY,2,0,s(i)p/s(i)ʔ/(s)up/(s)ep/(š)ip/(z)əp,pulu/pulo/puluq/puloʔ,second morpheme (core for 'ten' in decimal compounding),"TK: sip, šip, səp, śəp, zəp, sup; AN: pulu, puloq, puluʔ, pulò",4
twenty,TWENTY,2,0,initial s-/z- (~š-/ś-),p-/pus-/pus- (in 'pusu/pusal/pusau'),onset of the 'ten' morpheme,"TK: sip, səp, śəp, zəp; AN: pusal, pusau, pusál'",2
two,TWO,2,0,s,d,"onset, CV(C) initial","TK: sɔːŋ (Tai), səu (Kra), soŋ (Tai); AN: dusa (Formosan), duhá (W.MP), duha (W.MP)",3
two,TWO,2,0,s,s,"onset, CV(C) initial (some Formosan AN)","TK: sɔːŋ (Tai), soŋ (Tai); AN: suua (Formosan), su:a (Formosan)",2
two,TWO,2,0,θ/ɬ,d,"onset, CV(C) initial, voiceless/voiced alternation","TK: θoŋ (Tai), ɬau (Hlai); AN: dusa (Formosan), duha (W.MP)",2
two,TWO,2,0,Vŋ,a,coda/final,"TK: sɔːŋ (Tai), θoŋ (Tai); AN: dusa, duha",2
two,TWO,2,0,ou/au,ua/oa,vowel sequence,"TK: dou (Hlai), łau (Hlai); AN: rua (Formosan), ruaʔ (W.MP), lowa (W.MP)",3
two,TWO,2,0,h,ʔ/∅,"onset, certain branches","TK: hja (Kam-Sui), hou (Lakkia-Biao); AN: ʔuwa (W.MP); r.o.a (W.MP)",2
understand,UNDERSTAND,2,0,k-/kh-,k-,onset in CVC and disyllables,"TK: khau.cai, khaw.caj; AN: kilia, kilija, okilia",4
understand,UNDERSTAND,2,0,t-/toŋ,k-,onset; possible palatal/velar alternation,"TK: tɔŋ, toŋ; AN: kilia, kilija, kilea",3
understand,UNDERSTAND,2,0,-au/-aw,-ia/-ija,nucleus/coda in monosyllables/disyllables,"TK: khau.cai, khaw.caj; AN: kilia, kilija",3
understand,UNDERSTAND,2,0,s-/ś-/si-,ki-,onset (affricate→stop+high vowel),"TK: śau, siŋ; AN: kilia, ki- forms",2
understand,UNDERSTAND,2,0,hu-/hjo-,ma-,prefix/disyllabic onset,"TK: hu.pɔŋ, hjo; AN: mahàzo, maʔa, maopopo",2
understand,UNDERSTAND,2,0,l-,l-,onset; smaller cluster recurring,"TK: lai, lo; AN: loloran, -loŋ",1
upperlegthigh,UPPER LEG (THIGH),2,0,kha(:),ha(a),"onset+C skeleton, primary slot for 'thigh'","TK: kha: in numerous Tai forms (e.g. kok_khaa, kaw_kha:); AN: huha, hūhā, `ūhā",4
upperlegthigh,UPPER LEG (THIGH),2,0,pa(:),pu(h)a,onset+V in some complex forms,"TK: pa:ŋ_kha, pa_la:u; AN: puha (Oceanic)",3
upperlegthigh,UPPER LEG (THIGH),2,0,ŋa/na,ŋa,nasal in coda or syllable,"TK: pa:ŋ_kha, tan_lo; AN: alaŋa, saŋa",2
upperlegthigh,UPPER LEG (THIGH),2,0,tɔn/ton,bter/bult,"onset cluster, less frequent","TK: tônkhǎa, ton_kha:; AN: bteraq, bulti",2
upperlegthigh,UPPER LEG (THIGH),2,0,loŋ/lo:ŋ/la:u,laŋa/alaŋa,CVC structure; possible suffixal association,"TK: xa_loŋ, ka_la:u; AN: alaŋa",1
village,VILLAGE,2,0,b,v/β/f,onset,"TK: baːn (tai, kam_sui), ɓaːn (tai); AN: vanua, vaseleana, vaseleana, vera, βatono, finua, fera, falua",4
village,VILLAGE,2,0,m,m,onset (esp. non-b/v group),"TK: maːn, ma:n (kam_sui, tai); AN: kampung, meleha, mʌtea, komala, kumala",4
village,VILLAGE,2,0,n,n,coda or medial,"TK: baːn, maːn, man, wa:n; AN: vanua, hanua, nanau, finua, hinua",3
village,VILLAGE,2,0,w,"v, w",onset,"TK: wa:n (tai), vaːn (kam_sui); AN: vanua, vaseleana, vera, vaseleana",3
village,VILLAGE,2,0,au/oʊ/ao,au/ao/aŋa,nucleus (vowel sequence),"TK: zau, lau; AN: nau, nanau, hanua, sau, auna, kaaiŋa, fanoa",2
vomit,VOMIT,2,0,k,ʔ,coda,"TK: jouk, juək, uak, ʔuak, ðuək; AN: otaʔ, mutaʔ, motäʔ, ʔotaʔ",3
vomit,VOMIT,2,0,ʔ,ʔ,onset,"TK: ʔuak, ʔɔk, ʔu:ak; AN: ʔotaʔ, ʔutɔʔ, ʔut'laʔ, ʔota",4
vomit,VOMIT,2,0,uə/uɔ/uː,u/ut,nucleus (vowels before coda),"TK: juək, uak, ʔu:ak, ðuɔk, ðuək, ɹuɔk; AN: uta, ututa, an-uta, ʔutɔʔ, mutaʔ, motäʔ",3
vomit,VOMIT,2,0,j,%,onset,"TK: jouk, juək, jok; AN: (mostly vowel-initial: uta, ota, etc.)",2
vomit,VOMIT,2,0,s/z,s,onset,"TK: zu:k; AN: suka, sukaʔ, soka, mosuka",2
vomit,VOMIT,2,0,aː,a,vowel nucleus,"TK: taːk, ra:k, ha:k, la:k; AN: ota, suka, uta, tara-, motäʔ",2
walk,WALK,2,0,p/b,k/g/l/d,onset,"TK pai, pja:i, paːi, fei, Hlai pei ~ AN lakaw, lakad, dalan, makar, kay, akar",2
walk,WALK,2,0,ai/a:ŋ/a:m,"a(o), aw, ay",nucleus/final,"TK pai, pja:i, paːi, ja:ŋ ~ AN lakaw, makar, kay, akar, panaw",3
walk,WALK,2,0,d/t,d/l/r,onset,"TK dən, dəən, də:n, teu, ta:ŋ ~ AN dalan, lakad, lakaw, akar, panaw",2
walk,WALK,2,0,s/ch/ćh,k/g,onset (secondary/compounds),"TK saːm, cham, ćham ~ AN lakad, makar, akar",1
wash,WASH,2,0,s,s,onset,"TK: sai, səi, suk, sui, soi, suːi; AN: sasāmbɔrɔ, sisikha, wasia, wasi, saua, solo, sinipara, cuci",5
wash,WASH,2,0,f,f,onset,"TK: fai, vau; AN: farā, fulɔ, fuia, fafano",4
wash,WASH,2,0,z,s,onset,"TK: zaʔ, zuk, zok; AN: sasāmbɔrɔ, sisikha, wasia, wasi",3
wash,WASH,2,0,θ/ɬ,s,onset,"TK: θuəi, θuːi, ɬoːi, θɤːi; AN: sasāmbɔrɔ, sisikha, wasia, wasi, saua",3
wash,WASH,2,0,l,l,onset,"TK: la:ŋ, láaŋ, luk, la:u; AN: lomɛ, loŋlga, solo",4
wash,WASH,2,0,k,k,coda/onset,"TK: suk, tsuk, juk, ćuk, zuk, zok, huk; AN: cuci, ka!arupe, sisikha, loŋlga",2
wash,WASH,2,0,u/o,u/o,nucleus/vowel,"TK: suːi, soi, suk, θuːi; AN: wasia, saua, solo, cuci, kui",3
weak,WEAK,2,0,ma,ma,syllable/onset+vowel,"TK: mai, mja, ʔma, ma.³¹; AN: malèmy, marisu, maemaeal, maluhara, maluku",5
weak,WEAK,2,0,ŋVn,ŋ(V),onset+nucleus(+coda),"TK: ŋʊn, ʔŋʊn, ʔɔn, ʔon, ʔɔn̪; AN: ŋoikore, ŋgɔli, yaŋœŋa, ŋāvari",4
weak,WEAK,2,0,pai,pae/pepe/glape,full CVC/initial+vowel,"TK: pai; AN: paeke, pepeé, glape, glae, gla!e",3
weak,WEAK,2,0,na:i,lae,VCV/CV(V),"TK: naːi, na:i; AN: lae, glae, la!e, glape",2
weak,WEAK,2,0,mi,mi-,prefix or initial syllable,"TK: mi (from 'ʔbau.⁶_mi.²_le:ŋ.²'); AN: mio, mimlalak, mimilaka, meizu",2
weak,WEAK,2,0,lau/lua,luŋgu/luhara/luku,onset+V nucleus (l- and liquid series),"TK: lau (in 'ʔa.³⁵_lau.¹³'); AN: luŋgu, luhara, maluku",2
weinclusive,WE (INCLUSIVE),2,0,t,t,onset (C1),"tau (TK: tai, lakkia_biao, kam_sui) : tātou, tatoɾu, ita (AN: oceanic, formosan, shwng)",5
weinclusive,WE (INCLUSIVE),2,0,au~a:u~ɐu,a(u/o),vowel nucleus/diphthong,"tau, lau, rau, hau (TK: tai, kam_sui) : tātou, kou, taa-ou (AN: oceanic, western_mp)",4
weinclusive,WE (INCLUSIVE),2,0,l/r,k/g,"onset (C1), alternation with possible nasal/velarization in AN","lau, rau (TK: tai) : kā-kou, ger, gita (AN: oceanic, shwng)",2
weinclusive,WE (INCLUSIVE),2,0,n/ⁿd,n/ⁿd,nasal/stop onset clusters or prefixation,"ⁿdaːu, ndaːu (TK: kam_sui) : ⁿdʳato, ⁿdætʉl, keⁿde (AN: oceanic)",3
weinclusive,WE (INCLUSIVE),2,0,h/ɣ,ɣ,laryngeal/velar onset,"hau, ho, hɣa:u, ɣau (TK: tai, kam_sui) : ɣita, iɣia (AN: oceanic)",2
what,WHAT,2,0,ma,ma,"syllable, 2nd element or prefix","ni-maŋ (TK kam_sui), ka-ma (TK tai), tu-ma (TK tai) :: ma'ad, maanu, umaqan (AN formosan)",4
what,WHAT,2,0,ka,ka,"onset syllable, 1st element/prefix","ka-ma (TK tai), ka.⁴_lɛ.⁶ (TK lakkia_biao), kai-ma (TK tai) :: kaanani (AN formosan), kanoʔ (AN formosan)",3
what,WHAT,2,0,ni,ni,"syllable, initial element","ni-maŋ, ni-nam (TK kam_sui) :: inona, ina, fiani (AN western_mp/shwng)",2
what,WHAT,2,0,ŋ,ŋ,"coda, nasal ending","maŋ (TK kam_sui), laŋ (TK tai), plang (TK hlai) :: umaqan, maanu, ngadan (AN formosan/western_mp)",3
what,WHAT,2,0,tu-/ti-,cu-/tu-,"1st syllable, root onset","tu-ma (TK tai), ti-jɘi (TK tai) :: cúma (AN formosan)",2
what,WHAT,2,0,a,a,"syllable, initial position or full root","at-maŋ (TK kam_sui), a.r.a.j (TK tai), ʔa-ńaŋ (TK tai) :: acni, ano, ane, apa, a- (AN forms)",3
when,WHEN,2,0,na(n),na(n),coda or final sequence,"TK: na.³⁵_ći.³¹_na.⁴², ca:n.⁵⁵_na.³³_ve.²⁴, ja:m.²_dai.¹ ; AN: kanuwan, knuan, kinan, kasayan",4
when,WHEN,2,0,ka,ka,word initial/onset,"TK: kam_sui forms (implied by overall CV shapes); AN: kasayan, ka-ano, kaʔno, kapirá",3
when,WHEN,2,0,ja/jɜ/jɘ,ya(i)/ia,medial vowel/glide clusters,"TK: ja:m.²_dai.¹, ja:m.²_laɨ.⁶, θɜi²³+ja²⁴ ; AN: viena, oviena, ginaín",2
when,WHEN,2,0,mɨa/mɨɨa,ma(ka),"syllable initial, especially in composite/derivational items","TK: mɨa.³-raj.¹, mɨ:a.⁴_dai.², mɨ:a.⁴_lai.², mɨɨa_l̪ai ; AN: makano, ma- in some forms",2
when,WHEN,2,0,si/śi/sɘi,si,word initial,"TK: śi.²¹²_nu.³⁵, si.²_zə.², sɘi³³+hɛ²̘+³¹ ; AN: si mango",1
where,WHERE,2,0,t-/ts-/ti-,di-/ti-/ʔi-,onset,"TK: ti:.⁴_nai.¹, tei.⁶_rɔi.², tsjau² ~ AN: diin, diʔin, t.i.ŋ.k.i, i-cua, ʔin'to",4
where,WHERE,2,0,nau/nai/laɨ,nu/ni/na,"rime, 2nd syllable","TK: ti:.⁴_nai.¹, tsəm² nau¹, caɨ.² ~ AN: nénu, dino, ʔattuʔ, andi-doni",3
where,WHERE,2,0,ka-/kja-/kjaɨ,ka-/ʔika-,"onset, non-initial","TK: ka_n̪ai, kjɛk⁵⁵+ɹəɯ³¹ ~ AN: ikaɖa, ʔikayɖa, ka|anu|ko",2
where,WHERE,2,0,ja-/jaːk,ya-/yan,onset/rime,"TK: jaːk²²+lɤi²¹ ~ AN: iiyan, ʔiʔí'an",2
where,WHERE,2,0,tsj-/tjoŋ-/ȶum-,t-/tu-,onset,"TK: tsjau², tjoŋ³ n̥u¹, ȶum² nau¹ ~ AN: tute, t.i.ŋ.k.i, i-ntua",2
white,WHITE,2,0,kh/h,p/b,onset,"TK: kha:u, ha:u, khaw; AN: puti, putih, busa, bida",2
white,WHITE,2,0,a:u/aw/au,u/i,main vowel,"TK: kha:u, ha:u, khaw; AN: puti, putih, pusi, busa",2
white,WHITE,2,0,p/ph,p/b,onset (CVC roots),"TK: pak, phək, plie:k, poʔ; AN: puti, putih, busa, bida",3
white,WHITE,2,0,k (coda),t/ʔ/k (coda),coda,"TK: pak, phək, poʔ, plie:k; AN: puti(h), putiʔ, hilak, apu-ui",2
wide,WIDE,2,0,kw,l(w),onset,"TK: kwa:ŋ, khwa:ŋ, kwhaŋ / AN: lawaŋ, lawag, labaŋ, malúang",4
wide,WIDE,2,0,a,a,nucleus/vowel,"TK: kwa:ŋ, ka:ŋ / AN: labaŋ, lawag, lawaŋ",5
wide,WIDE,2,0,ŋ,ŋ,coda,"TK: kwa:ŋ, khwa:ŋ, ka:ŋ / AN: labaŋ, lawaŋ, malúang, wayang",5
wide,WIDE,2,0,kh,l,onset (aspirate vs. lateral),"TK: khwa:ŋ / AN: labaŋ, lawag",2
wide,WIDE,2,0,fa,fa,onset+nucleus,TK: fa:ŋ / AN: fafʔohə,2
wife,WIFE,2,0,ma/i/mi,"ma, mi, bin, min",syllable onset + nucleus,"TK: mai, ma:i, mi:a, mia, mɜi; AN: minai, binanauʔaz, binaj, mahari",3
wife,WIFE,2,0,wa,wa,onset + rime (CVCV),"TK: waːi, wa; AN: asawa, sawa, asawá'",4
wife,WIFE,2,0,ni,"bin-, min-",onset,"TK: ni, nia (Kam-Sui); AN: binanauʔaz, binaj, minai",2
wife,WIFE,2,0,ʔbjak/bjaːk/mjak,bab-,labial cluster (complex onset),"TK: ʔbjak, mbjaːk (Kam-Sui); AN: babae (Tagalog, etc), babáy",2
wife,WIFE,2,0,l/j,y/j,"onset, especially in bisyllabic forms","TK: lja, lia, lak-; AN: yaʔɔn, hiyalo, yɨhɨn",1
wife,WIFE,2,0,fa-/va-,fa-/va-,onset (Formosan),"TK: (absent); AN: fafahi, vaɬau; potential for matching if additional data found",1
with,WITH,2,0,n-,am-,word onset (syllable-initial nasal),"tk: neːm, nɛːm, nɪm; an: amin, amine, aminy, amigne, amy",3
with,WITH,2,0,-em/-ɛm/-ɪm/-ɜm,-amin/-ame/-amy,rhyme/vowel+nasal coda,"tk: neːm, nɛːm, neɜm, nɪm; an: amin, amine, ame, amy",4
with,WITH,2,0,"ɹ- (onset liquid, less common shape)",miar-,initial cluster (morphologically complex?),"tk: ɹɯːŋ, ɹuɜŋ; an: miaraka, miaraky",2
yellow,YELLOW,2,0,n,n,onset or coda,"TK: han, nan, man, hen, hin; AN: ning, nin, kuning, kunig",4
yellow,YELLOW,2,0,ŋ,ng,coda/final or onset,"TK: ŋan, lɨaŋ, ziaŋ; AN: ngila, ngilá, kuning",3
yellow,YELLOW,2,0,l,l,onset or medial (esp. CV-lV),"TK: lɨaŋ, ləŋ, lʉ̌aŋ; AN: law, lalaw, malulaw, dulaw",4
yellow,YELLOW,2,0,h,k,"onset, especially before -an/-aw","TK: han, hen, hwan, hɛːn; AN: kuning, kunig, kɛɾawiŋ, kurilaw",2
yellow,YELLOW,2,0,a,a,main vowel,"TK: han, man, nan, hwan; AN: law, malulaw, lalaw, kuning",4
yellow,YELLOW,2,0,i/e,i/e,medial or pre-coda vowel,"TK: hen, jeɛn, hɪːn, hɛːn; AN: ngila, ngilá, abiyal, melel",2
yellow,YELLOW,2,0,w,w,medial or pre-coda,"TK: hwan; AN: law, lalaw, dulaw",3
yesterday,YESTERDAY,2,0,van/wan/pan/fan,pan/nan,"syllable onset, CVC template","TK: van.¹, wan.¹, pan¹, fan.¹ (Kam-Sui, Tai); AN: panora, panɔra, nanora, nanafi (Oceanic)",4
yesterday,YESTERDAY,2,0,ŋɔn/ŋwɐn,nɔn/nan/non,"onset+nucleus cluster, CVN template","TK: ŋɔn.², ŋwɐn²² (Tai); AN: nonora, nanora, nɔnɔla, nona (Oceanic)",4
yesterday,YESTERDAY,2,0,n/j/ɲ (as medial/nasal),n/ñ (nasal medial/onset),medial nasal,"TK: wan_ńuŋ, van_ʔńuŋ (Kam-Sui); AN: ñɔra, pa_ñɔro (Oceanic)",3
yesterday,YESTERDAY,2,0,t/th,ts/ter,initial onset (isolated),"TK: te.¹³, thi.³⁵ (Kra); AN: tsiga, tSerainti (Formosan, Shwng)",2
yesterday,YESTERDAY,2,0,a (as nucleus),a (as nucleus),vowel nucleus,"Widespread: TK: van, pan, wan, ta; AN: panora, nɔra, nanora etc.",5
you,YOU,2,0,s,k,"onset, initial syllable","TK: saːu, sou, su:. AN: kamu, kau, kayu, kamuʔ",3
you,YOU,2,0,au~ou~u,amu~au~ayu~amuʔ,nucleus/rhyme,"TK: saːu, θou, sou, cau; AN: kamu, kau, kayu, kamuʔ, imu",4
you,YOU,2,0,c/ts/ʨ/ʃ/ɕ,s,"onset, palatal-alveolar variants","TK: cau, çau, śau; AN: simu, sih'kayo",2
you,YOU,2,0,m,m,onset; pronoun allomorphs,"TK: mu:, mɨŋ, meɨ; AN: moʔo, moyo, imu, kamu",3
you,YOU,2,0,θ,k,"onset, sometimes pronominal","TK: θou, θɔu; AN: kamu, kau, kayu",2
youngerbrother,YOUNGER BROTHER,2,0,n-,t-,onset,"TK: noŋ (many Tai), nuəŋ (Tai); AN: teina, tei-, taina (Oceanic)",3
youngerbrother,YOUNGER BROTHER,2,0,-ŋ,-n(a),coda/final,"TK: noŋ, nɔŋ, nuaŋ (Tai/others); AN: teina, taina, kaikaina",3
youngerbrother,YOUNGER BROTHER,2,0,noŋ/nu:ŋ,teina/taina/tei,CVC skeleton (whole root),"TK: noŋ, nu:ŋ, nuəŋ, nɔŋ; AN: teina, taina, tei, kaikaina",3
youngerbrother,YOUNGER BROTHER,2,0,k,k,medial/onset in minor forms,"TK: lak (lakkia_biao), kra forms tjaŋ; AN: kaikaina, kakae, kik",2
blood,BLOOD,1,1,l-,l-/r-,onset,"TK: lɯt, lɨ:t, lun, lət, lut; AN: lomos, lamɔs, rəməs, ramuʔ, rika",4
blood,BLOOD,1,1,t (coda),"s, ʔ, k (coda)",coda,"TK: lɯt, lət, lut; AN: rəməs, lomos, ramuʔ, damuʔ, dayaq",3
blood,BLOOD,1,1,ɬ-,r-/l-,"onset, Hlai vs. AN Formosan/SHWNG","TK: ɬuaȶ, ɬa:ȶ; AN: rəməs, ruga', luga', lamɔs",2
blood,BLOOD,1,1,p(h)-,d-/t-,"onset, especially Kam-Sui vs. Malayo-Polynesian","TK: pʰaːt, phat, phɔt; AN: daga, tagók, dugúʔ, daha",2
ear,EAR,1,1,h,t,onset,"TK: hu, huu, h.uː (Tai); AN: taliŋa, tayŋa, talenga (Formosan/WMP)",2
ear,EAR,1,1,k/kʰ/qʰ,t,onset,"TK: kha, kʰa, qha (Kam-Sui); AN: taliŋa, tayŋa, talenga (Formosan/WMP)",2
ear,EAR,1,1,ɓ/p/b,b,onset,"TK: ɓɤ+jɤ, bin, bə, ʔba (Tai, Kra, Kam-Sui); AN: balugbúg, buloŋa, buŋolan (WMP)",3
ear,EAR,1,1,u/ɯ/ɤ,a,vowel nucleus,"TK: hu, huu, ɣɯ, jɤ (Tai, Tai-Kadai); AN: taliŋa, talenga, tayŋa (AN, generally a but with nasal)",2
ear,EAR,1,1,j,ŋ,coda/nucleus,"TK: jɤ, jɯ, ʝɯ (Tai); AN: taliŋa, saliŋa, baluŋa (much nasal –ŋ replacing /j/ in structure)",2
ear,EAR,1,1,t/ts,t/d,onset,"TK: ta., tsai (Kra, Hlai); AN: taliŋa, tadinya, dalúnggan (Formosan/WMP)",3
ear,EAR,1,1,ai/aɯ,a,nucleus,"TK: zai, lai, ai, aɯ (Hlai, Tai, Kam-Sui); AN: taliŋa, talenga, tayŋa (a/a-)",2
ear,EAR,1,1,w/l,l,medial/onset,"TK: lɨa, wa, lu, la (Tai); AN: taliŋa, talenga, dalúnggan (Formosan/WMP)",2
star,STAR,1,1,d/l,b/v,onset,"TK: da:u, la:u, la:w, ɗaw | AN: bituín, biŋah, vituŋ, buʡis",3
star,STAR,1,1,a:u/aw,itu/ituŋ,vowel + coda,"TK: da:u, la:u, ɗaw | AN: bituin, vituŋ, bituon",2
star,STAR,1,1,ŋ,ŋ/n,coda,"TK: la:ŋ, səŋ, doŋ | AN: biŋah, vituŋ, bitoin",2
